MONTH,BOROUGH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS,BOROUGH_ID,year,total_recycled,percent_recycled,borough_code
2016-11-01,Queens,6,2803.3,437.2,323.6,,,79.5,,4,2016,760.8,0.2713944279955766,406
2014-12-01,Queens,6,2893.3,493.1,314.7,,,,,4,2014,807.8,0.2791967649396882,406
2014-06-01,Queens,6,2873.5,449.6,285.9,,,,,4,2014,735.5,0.25595963111188447,406
2012-10-01,Queens,6,2849.5,395.3,239.3,,,,,4,2012,634.6,0.2227057378487454,406
2009-08-01,Queens,6,2840.7,436.4,299.0,,,,,4,2009,735.4,0.2588798535572218,406
2013-09-01,Queens,6,2755.5,399.6,264.8,,,,,4,2013,664.4000000000001,0.24111776447105793,406
2011-01-01,Queens,6,2812.0,436.0,283.6,,,,,4,2011,719.6,0.2559032716927454,406
2014-03-01,Queens,6,2570.9,390.4,283.4,,,,,4,2014,673.8,0.26208720681473413,406
2011-08-01,Queens,6,3125.2,434.4,267.8,,,,,4,2011,702.2,0.2246896198643287,406
2012-11-01,Queens,6,3208.9,478.1,305.8,,,,,4,2012,783.9000000000001,0.24428932032783823,406
2014-07-01,Queens,6,3064.8,442.4,298.4,,,,,4,2014,740.8,0.24171234664578437,406
2016-07-01,Queens,6,2822.5,427.1,339.6,,,,,4,2016,766.7,0.27163861824623564,406
